order_id,customer_id,order_date,ship_date,order_status,payment_method,sales_channel,order_amount,discount_amount,shipping_fee,city,state,net_amount,order_month,order_year
ORD01416,CUST0749,2024-10-30,2024-11-03,Delivered,Wallet,Online,37102.18,7888.29,199,Chennai,TN,29412.89,2024-10,2024
ORD01417,CUST0749,2024-10-31,2024-11-06,Pending,Net Banking,In-Store,23069.14,882.66,0,Sydney,NY,22186.48,2024-10,2024
ORD01418,CUST0336,2024-11-01,2024-11-03,Delivered,Cod,Mobile App,24867.94,0.0,149,Jaipur,NY,25016.94,2024-11,2024
ORD01419,CUST0362,2024-11-01,2024-11-05,Cancelled,Cod,In-Store,17584.84,4019.59,0,Pune,TS,13565.25,2024-11,2024
ORD01420,CUST0340,2024-02-11,2024-11-08,Delivered,Upi,Online,27530.46,7938.36,49,London,LDN,19641.1,2024-02,2024
ORD01421,CUST0094,2024-03-11,2024-11-09,Pending,Credit Card,Mobile App,48479.62,8725.62,0,London,RJ,39754.0,2024-03,2024
ORD01422,CUST0701,2024-04-11,2024-04-14,Pending,Credit Card,Mobile App,42564.73,12836.69,199,Kolkata,WB,29927.04,2024-04,2024
ORD01423,CUST0727,2024-11-04,2024-11-09,Shipped,Wallet,In-Store,45483.61,6252.56,99,Surat,GJ,39330.05,2024-11,2024
ORD01424,CUST0020,2024-11-05,2024-11-08,Returned,Debit Card,Online,3958.53,1333.74,199,Surat,NY,2823.79,2024-11,2024
ORD01425,CUST0019,2024-11-06,2024-11-13,Returned,Wallet,In-Store,30116.94,11728.69,149,Chennai,ON,18537.25,2024-11,2024
ORD01426,CUST0980,2024-06-11,2024-11-10,Pending,Wallet,In-Store,15204.93,5225.7,99,Surat,WB,10078.23,2024-06,2024
ORD01427,CUST0373,2024-11-07,2024-11-11,Cancelled,Net Banking,In-Store,40554.06,13410.84,199,Delhi,ON,27342.22,2024-11,2024
ORD01428,CUST0907,2024-11-08,2024-11-09,Delivered,Credit Card,Online,17356.77,553.53,199,Hyderabad,NSW,17002.24,2024-11,2024
ORD01429,CUST0083,2024-09-11,2024-11-14,Cancelled,Debit Card,In-Store,15088.92,3471.08,149,Sydney,MH,11766.84,2024-09,2024
ORD01430,CUST0034,2024-11-09,2024-11-11,Cancelled,Credit Card,Online,46207.81,8026.17,149,Bangalore,TN,38330.64,2024-11,2024
ORD01431,CUST0526,2024-11-10,2024-11-16,Pending,Cod,Online,12968.36,992.18,99,Kolkata,NSW,12075.18,2024-11,2024
ORD01432,CUST0118,2024-11-11,2024-11-12,Returned,Upi,In-Store,43010.4,10711.93,149,Pune,GJ,32447.47,2024-11,2024
ORD01434,CUST0311,2024-12-11,2024-11-17,Cancelled,Cod,In-Store,37658.9,12825.26,49,Mumbai,MH,24882.64,2024-12,2024
ORD01435,CUST0706,2024-11-13,2024-11-19,Delivered,Credit Card,Online,32414.71,10825.45,199,Delhi,MH,21788.26,2024-11,2024
ORD01436,CUST0551,2024-11-14,2024-11-16,Cancelled,Debit Card,Mobile App,40323.43,4358.33,199,Sydney,GJ,36164.1,2024-11,2024
ORD01437,CUST0788,2024-11-14,2024-11-16,Pending,Upi,Mobile App,6355.52,1197.13,149,Bangalore,TN,5307.39,2024-11,2024
ORD01438,CUST0263,2024-11-15,2024-11-21,Shipped,Cod,Online,36077.65,8191.42,0,Sydney,DL,27886.23,2024-11,2024
ORD01439,CUST0728,2024-11-16,2024-11-19,Pending,Credit Card,Online,17781.4,1622.05,149,London,MH,16308.35,2024-11,2024
ORD01440,CUST0132,2024-11-17,2024-11-20,Returned,Cod,In-Store,20335.33,5649.34,49,Mumbai,MH,14734.99,2024-11,2024
ORD01441,CUST0132,2024-11-17,2024-11-21,Returned,Wallet,In-Store,7774.11,102.78,149,Delhi,KA,7820.33,2024-11,2024
ORD01442,CUST0440,2024-11-18,2024-11-21,Delivered,Wallet,In-Store,29812.1,1007.99,99,Ahmedabad,MH,28903.11,2024-11,2024
ORD01443,CUST0899,2024-11-19,2024-11-24,Pending,Credit Card,In-Store,3026.51,121.37,99,Hyderabad,RJ,3004.14,2024-11,2024
ORD01444,CUST0178,2024-11-20,2024-11-25,Returned,Upi,In-Store,47216.71,2146.45,149,Mumbai,GJ,45219.26,2024-11,2024
ORD01445,CUST0213,2024-11-20,2024-11-27,Cancelled,Credit Card,Mobile App,15605.88,410.96,149,Bangalore,RJ,15343.92,2024-11,2024
ORD01446,CUST0707,2024-11-21,2024-11-23,Shipped,Upi,Mobile App,28621.74,9021.11,0,Mumbai,TN,19600.63,2024-11,2024
ORD01447,CUST0049,2024-11-22,2024-11-23,Cancelled,Wallet,Mobile App,6381.1,1557.95,49,Surat,DL,4872.15,2024-11,2024
ORD01448,CUST0014,2024-11-23,2024-11-29,Returned,Upi,Online,26421.66,7788.7,149,Jaipur,RJ,18781.96,2024-11,2024
ORD01449,CUST0215,2024-11-23,2024-11-29,Delivered,Credit Card,Online,28802.91,7343.26,99,New York,GJ,21558.65,2024-11,2024
ORD01450,CUST0429,2024-11-24,2024-11-30,Returned,Debit Card,Online,45588.53,8776.69,149,Hyderabad,TN,36960.84,2024-11,2024
ORD01451,CUST0011,2024-11-25,2024-12-01,Returned,Debit Card,Mobile App,17710.29,6113.91,0,London,MH,11596.38,2024-11,2024
ORD01452,CUST0463,2024-11-25,2024-11-30,Shipped,Credit Card,Mobile App,38480.49,2517.02,99,Hyderabad,NY,36062.47,2024-11,2024
ORD01453,CUST0138,2024-11-26,2024-11-27,Pending,Credit Card,In-Store,20193.93,85.6,49,Kolkata,ON,20157.33,2024-11,2024
ORD01454,CUST0133,2024-11-27,2024-11-30,Shipped,Upi,In-Store,28775.0,8093.5,0,Surat,GJ,20681.5,2024-11,2024
ORD01455,CUST0247,2024-11-28,2024-12-03,Cancelled,Cod,In-Store,20388.3,7051.62,99,Jaipur,MH,13435.68,2024-11,2024
ORD01456,CUST0330,2024-11-28,2024-12-01,Delivered,Credit Card,Online,24495.64,8250.47,99,Jaipur,MH,16344.17,2024-11,2024
ORD01457,CUST0040,2024-11-29,2024-12-03,Delivered,Credit Card,Online,2719.62,1001.99,49,Jaipur,GJ,1766.63,2024-11,2024
ORD01458,CUST0158,2024-11-30,2024-12-06,Pending,Credit Card,Online,31000.24,7423.83,0,Kolkata,GJ,23576.41,2024-11,2024
ORD01459,CUST0764,2024-12-01,2024-12-04,Delivered,Net Banking,Mobile App,18247.87,6299.75,199,Kolkata,TN,12147.12,2024-12,2024
ORD01460,CUST0670,2024-12-01,2024-12-04,Pending,Cod,In-Store,47802.3,13076.99,149,Pune,NSW,34874.31,2024-12,2024
ORD01461,CUST0542,2024-12-02,2024-12-03,Returned,Wallet,In-Store,42698.21,12627.43,199,Surat,TN,30269.78,2024-12,2024
ORD01462,CUST0237,2024-12-03,2024-12-08,Delivered,Cod,Online,34475.59,2406.64,149,Hyderabad,GJ,32217.95,2024-12,2024
ORD01463,CUST0003,2024-03-12,2024-12-05,Returned,Upi,In-Store,22888.01,2271.59,199,Jaipur,GJ,20815.42,2024-03,2024
ORD01464,CUST0723,2024-12-04,2024-12-05,Returned,Cod,Online,1082.72,208.49,99,Delhi,NSW,973.23,2024-12,2024
ORD01465,CUST0927,2024-05-12,2024-12-09,Delivered,Credit Card,Mobile App,41929.04,3491.71,49,London,NSW,38486.33,2024-05,2024
ORD01466,CUST0195,2024-06-12,2024-12-08,Delivered,Cod,Online,5163.4,369.11,99,Jaipur,TN,4893.29,2024-06,2024
ORD01467,CUST0686,2024-12-06,2024-12-09,Returned,Wallet,Online,1179.78,269.02,99,Bangalore,DL,1009.76,2024-12,2024
ORD01468,CUST0279,2024-12-07,2024-12-13,Pending,Credit Card,In-Store,7948.4,768.54,99,Ahmedabad,KA,7278.86,2024-12,2024
ORD01469,CUST0700,2024-12-08,2024-12-09,Returned,Upi,Mobile App,20048.08,1006.52,49,Bangalore,GJ,19090.56,2024-12,2024
ORD01470,CUST0146,2024-12-09,2024-12-13,Returned,Credit Card,In-Store,24424.94,877.09,99,Toronto,GJ,23646.85,2024-12,2024
ORD01471,CUST0899,2024-12-09,2024-12-10,Shipped,Debit Card,Mobile App,2801.54,658.65,99,Surat,TN,2241.89,2024-12,2024
ORD01472,CUST0839,2024-12-10,2024-12-13,Pending,Credit Card,Mobile App,13741.8,837.22,99,Delhi,TS,13003.58,2024-12,2024
ORD01473,CUST0656,2024-12-11,2024-12-16,Cancelled,Wallet,Mobile App,3653.2,867.61,49,Chennai,DL,2834.59,2024-12,2024
ORD01474,CUST0282,2024-12-12,2024-12-16,Pending,Credit Card,In-Store,4471.31,573.65,199,New York,LDN,4096.66,2024-12,2024
ORD01475,CUST0203,2024-12-12,2024-12-18,Delivered,Upi,Mobile App,24367.07,5037.87,199,Kolkata,TS,19528.2,2024-12,2024
ORD01476,CUST0468,2024-12-13,2024-12-15,Returned,Upi,In-Store,48864.96,19032.27,99,Ahmedabad,RJ,29931.69,2024-12,2024
ORD01477,CUST0339,2024-12-14,2024-12-19,Shipped,Upi,In-Store,37171.83,10842.67,99,New York,MH,26428.16,2024-12,2024
ORD01479,CUST0210,2024-12-15,2024-12-18,Shipped,Credit Card,In-Store,42930.24,5393.05,149,Surat,ON,37686.19,2024-12,2024
ORD01480,CUST0589,2024-12-16,2024-12-21,Cancelled,Upi,Online,19677.36,6277.41,49,Delhi,KA,13448.95,2024-12,2024
ORD01482,CUST0446,2024-12-17,2024-12-24,Shipped,Wallet,Online,20584.81,6960.76,0,Hyderabad,LDN,13624.05,2024-12,2024
ORD01483,CUST0786,2024-12-18,2024-12-25,Shipped,Upi,In-Store,32890.94,11732.56,149,Hyderabad,GJ,21307.38,2024-12,2024
ORD01484,CUST0587,2024-12-19,2024-12-22,Cancelled,Upi,Online,43712.64,13.57,149,London,NY,43848.07,2024-12,2024
ORD01485,CUST0145,2024-12-20,2024-12-26,Returned,Net Banking,Mobile App,14529.17,318.1,199,New York,MH,14410.07,2024-12,2024
ORD01486,CUST0870,2024-12-20,2024-12-24,Cancelled,Debit Card,Mobile App,40452.92,10803.27,149,Surat,GJ,29798.65,2024-12,2024
ORD01487,CUST0980,2024-12-21,2024-12-28,Returned,Upi,In-Store,3959.59,300.69,49,Delhi,NY,3707.9,2024-12,2024
ORD01489,CUST0031,2024-12-22,2024-12-27,Delivered,Upi,In-Store,14298.03,4314.06,0,Chennai,LDN,9983.97,2024-12,2024
ORD01490,CUST0886,2024-12-23,2024-12-24,Pending,Cod,Mobile App,30034.8,5833.87,199,Toronto,MH,24399.93,2024-12,2024
ORD01491,CUST0621,2024-12-24,2024-12-30,Shipped,Upi,Online,26943.55,2232.26,99,Bangalore,RJ,24810.29,2024-12,2024
ORD01492,CUST0115,2024-12-25,2024-12-31,Cancelled,Net Banking,In-Store,32856.54,5071.39,49,London,KA,27834.15,2024-12,2024
ORD01493,CUST0893,2024-12-25,2024-12-28,Cancelled,Wallet,In-Store,48347.58,9149.92,199,Delhi,WB,39396.66,2024-12,2024
ORD01494,CUST0426,2024-12-26,2024-12-30,Returned,Upi,Mobile App,40883.28,5776.34,149,Jaipur,RJ,35255.94,2024-12,2024
ORD01495,CUST0727,2024-12-27,2025-01-01,Returned,Wallet,Online,17590.82,247.57,199,New York,LDN,17542.25,2024-12,2024
ORD01496,CUST0406,2024-12-28,2025-01-04,Shipped,Credit Card,In-Store,37961.4,8143.52,49,Mumbai,MH,29866.88,2024-12,2024
ORD01497,CUST0227,2024-12-28,2024-12-30,Pending,Credit Card,In-Store,1810.31,346.98,49,Delhi,MH,1512.33,2024-12,2024
ORD01498,CUST0127,2024-12-29,2024-12-31,Pending,Credit Card,In-Store,188.7,48.18,199,Delhi,GJ,339.52,2024-12,2024
ORD01499,CUST0433,2024-12-30,2025-01-04,Shipped,Cod,In-Store,43253.61,7741.16,49,Chennai,MH,35561.45,2024-12,2024
ORD01500,CUST0861,2024-12-31,2025-01-06,Cancelled,Wallet,In-Store,14207.62,2648.93,49,Mumbai,GJ,11607.69,2024-12,2024
