order_id,store_id,datetime,customer_id,item_id,quantity,total_amount,payment_mode,customer_type
ORD02233,102,2026-06-01 07:13:35,CUST-0283,35,3,825,UPI,walk-in
ORD02234,101,2026-06-01 09:24:33,CUST-0009,22,2,320,Cash,walk-in
ORD02235,104,2026-06-01 12:28:06,CUST-0057,20,2,320,Cash,mobile-app
ORD02236,104,2026-06-01 09:14:59,CUST-0256,25,2,590,Card,mobile-app
ORD02237,104,2026-06-01 08:09:41,CUST-0022,26,1,195,Cash,walk-in
ORD02238,102,2026-06-01 09:03:34,CUST-0155,1,2,490,UPI,mobile-app
ORD02239,105,2026-06-01 11:46:09,CUST-0311,31,2,730,Cash,mobile-app
ORD02240,104,2026-06-01 10:04:11,CUST-0058,13,1,235,Cash,walk-in
ORD02241,103,2026-06-01 08:27:54,CUST-0126,25,3,885,Card,mobile-app
ORD02242,105,2026-06-01 11:57:06,CUST-0058,5,2,450,Cash,mobile-app
ORD02243,102,2026-06-01 09:47:27,CUST-0101,23,2,650,UPI,mobile-app
ORD02244,104,2026-06-01 09:47:18,CUST-0310,13,3,705,Cash,mobile-app
ORD02245,103,2026-06-01 07:00:22,CUST-0074,14,2,490,UPI,walk-in
ORD02246,103,2026-06-01 08:44:04,CUST-0343,17,1,375,UPI,walk-in
ORD02247,105,2026-06-01 11:36:47,CUST-0286,14,2,490,Cash,walk-in
ORD02248,104,2026-06-01 10:45:20,CUST-0034,31,1,365,Cash,mobile-app
ORD02249,101,2026-06-01 07:57:45,CUST-0266,27,1,345,Cash,mobile-app
ORD02250,101,2026-06-01 08:44:11,CUST-0307,29,2,430,Cash,walk-in
ORD02251,101,2026-06-01 08:18:32,CUST-0209,10,1,185,UPI,mobile-app
ORD02252,101,2026-06-01 07:44:42,CUST-0110,26,2,390,UPI,walk-in
ORD02253,104,2026-06-01 09:31:59,CUST-0264,31,1,365,Cash,walk-in
ORD02254,101,2026-06-01 11:00:51,CUST-0278,26,1,195,UPI,mobile-app
ORD02255,101,2026-06-01 09:23:47,CUST-0256,8,1,195,UPI,mobile-app
ORD02256,101,2026-06-01 10:16:20,CUST-0124,13,2,470,Cash,walk-in
ORD02257,101,2026-06-01 12:44:49,CUST-0176,11,1,215,UPI,walk-in
ORD02258,105,2026-06-01 11:09:15,CUST-0126,30,2,730,UPI,walk-in
ORD02259,104,2026-06-01 07:49:37,CUST-0020,26,2,390,Cash,walk-in
ORD02260,104,2026-06-01 08:13:12,CUST-0344,15,3,1035,Cash,mobile-app
ORD02261,105,2026-06-01 12:43:12,CUST-0150,26,6,1170,Cash,mobile-app
ORD02262,104,2026-06-01 10:35:16,CUST-0331,23,1,325,Cash,walk-in
ORD02263,102,2026-06-01 12:17:36,CUST-0196,18,2,690,Cash,mobile-app
ORD02264,102,2026-06-01 07:11:08,CUST-0263,28,2,630,Cash,mobile-app
ORD02265,104,2026-06-01 07:08:20,CUST-0275,2,2,470,UPI,walk-in
ORD02266,101,2026-06-01 11:56:12,CUST-0021,19,1,160,Card,mobile-app
ORD02267,101,2026-06-01 09:04:42,CUST-0223,2,2,470,Card,mobile-app
ORD02268,104,2026-06-01 08:21:04,CUST-0163,35,1,275,Cash,walk-in
ORD02269,105,2026-06-01 10:32:49,CUST-0031,20,4,640,Card,mobile-app
ORD02270,103,2026-06-01 08:49:54,CUST-0201,17,1,375,UPI,walk-in
ORD02271,105,2026-06-01 09:19:02,CUST-0342,18,2,690,Cash,mobile-app
ORD02272,103,2026-06-01 09:34:17,CUST-0036,19,1,160,Cash,mobile-app
ORD02273,103,2026-06-01 10:35:15,CUST-0322,17,1,375,UPI,mobile-app
ORD02274,104,2026-06-01 09:08:26,CUST-0232,27,2,690,UPI,walk-in
ORD02275,105,2026-06-01 11:13:34,CUST-0026,6,1,175,UPI,mobile-app
ORD02276,105,2026-06-01 09:55:00,CUST-0284,20,1,160,UPI,mobile-app
ORD02277,103,2026-06-01 08:15:19,CUST-0012,14,2,490,UPI,walk-in
ORD02278,102,2026-06-01 07:16:11,CUST-0312,15,2,690,Cash,walk-in
ORD02279,105,2026-06-01 10:48:08,CUST-0075,33,1,365,Cash,walk-in
ORD02280,102,2026-06-01 11:37:04,CUST-0053,13,1,235,Cash,walk-in
ORD02281,103,2026-06-01 11:22:27,CUST-0255,30,7,2555,Card,mobile-app
ORD02282,102,2026-06-01 08:49:28,CUST-0246,10,8,1480,Cash,walk-in
ORD02283,102,2026-06-01 10:30:55,CUST-0308,10,4,740,UPI,walk-in
ORD02284,104,2026-06-01 07:39:15,CUST-0250,18,1,345,Cash,walk-in
ORD02285,102,2026-06-01 07:50:38,CUST-0025,13,3,705,Cash,mobile-app
ORD02286,105,2026-06-01 09:37:08,CUST-0225,23,2,650,UPI,walk-in
ORD02287,103,2026-06-01 07:17:52,CUST-0119,35,2,550,Cash,mobile-app
ORD02288,105,2026-06-01 10:43:41,CUST-0193,27,4,1380,Cash,mobile-app
ORD02289,102,2026-06-01 09:17:13,CUST-0028,16,2,730,Card,walk-in
ORD02290,102,2026-06-01 11:43:18,CUST-0261,31,1,365,UPI,walk-in
ORD02291,102,2026-06-01 08:35:17,CUST-0159,15,1,345,UPI,mobile-app
ORD02292,102,2026-06-01 09:48:38,CUST-0160,4,1,195,Card,walk-in
ORD02293,104,2026-06-01 10:37:24,CUST-0345,1,2,490,Cash,mobile-app
ORD02294,102,2026-06-01 08:34:58,CUST-0002,34,4,1060,UPI,walk-in
ORD02295,105,2026-06-01 09:35:38,CUST-0015,5,2,450,Cash,mobile-app
ORD02296,103,2026-06-01 10:30:35,CUST-0232,6,2,350,Cash,mobile-app
ORD02297,105,2026-06-01 07:11:15,CUST-0013,9,1,235,Card,walk-in
ORD02298,103,2026-06-01 11:38:29,CUST-0029,10,2,370,Cash,walk-in
ORD02299,104,2026-06-01 12:28:18,CUST-0123,2,1,235,Cash,mobile-app
ORD02300,105,2026-06-01 12:05:10,CUST-0146,28,2,630,UPI,mobile-app
ORD02301,103,2026-06-01 09:56:00,CUST-0161,34,1,265,UPI,mobile-app
ORD02302,103,2026-06-01 11:49:43,CUST-0216,18,3,1035,UPI,mobile-app
ORD02303,103,2026-06-01 08:27:30,CUST-0337,8,3,585,UPI,walk-in
ORD02304,103,2026-06-01 12:20:04,CUST-0161,25,7,2065,UPI,mobile-app
ORD02305,103,2026-06-01 12:26:31,CUST-0055,22,2,320,UPI,walk-in
ORD02306,103,2026-06-01 11:14:51,CUST-0323,35,2,550,UPI,mobile-app
ORD02307,103,2026-06-01 11:24:45,CUST-0129,34,2,530,UPI,walk-in
ORD02308,103,2026-06-01 12:41:47,CUST-0013,16,2,730,Cash,walk-in
ORD02309,105,2026-06-01 11:35:34,CUST-0276,17,2,750,UPI,mobile-app
ORD02310,103,2026-06-01 12:11:23,CUST-0175,4,4,780,UPI,walk-in
ORD02311,101,2026-06-01 10:43:41,CUST-0214,29,7,1505,Cash,mobile-app
ORD02312,101,2026-06-01 08:56:02,CUST-0061,4,1,195,Cash,mobile-app
ORD02313,102,2026-06-01 08:35:11,CUST-0168,26,2,390,Cash,mobile-app
ORD02314,102,2026-06-01 12:01:35,CUST-0108,3,1,215,UPI,mobile-app
ORD02315,105,2026-06-01 10:47:30,CUST-0331,33,2,730,UPI,walk-in
ORD02316,103,2026-06-01 10:52:40,CUST-0063,20,2,320,Cash,mobile-app
ORD02317,104,2026-06-01 11:07:45,CUST-0331,6,2,350,UPI,mobile-app
ORD02318,103,2026-06-01 10:50:20,CUST-0243,7,1,245,UPI,mobile-app
ORD02319,104,2026-06-01 11:02:09,CUST-0109,21,2,390,Cash,walk-in
ORD02320,104,2026-06-01 09:50:13,CUST-0264,1,2,490,Cash,mobile-app
ORD02321,104,2026-06-01 09:52:56,CUST-0159,2,6,1410,Cash,mobile-app
ORD02322,102,2026-06-01 09:49:56,CUST-0119,30,1,365,Cash,mobile-app
ORD02323,104,2026-06-01 08:37:03,CUST-0029,13,2,470,UPI,walk-in
ORD02324,102,2026-06-01 08:34:41,CUST-0200,21,1,195,Cash,walk-in
ORD02325,105,2026-06-01 08:56:46,CUST-0020,3,2,430,Cash,mobile-app
ORD02326,101,2026-06-01 12:26:05,CUST-0104,10,2,370,UPI,mobile-app
ORD02327,105,2026-06-01 07:49:00,CUST-0154,4,1,195,UPI,mobile-app
ORD02328,101,2026-06-01 08:45:33,CUST-0079,22,1,160,Cash,mobile-app
ORD02329,102,2026-06-01 07:32:15,CUST-0010,27,2,690,Cash,walk-in
ORD02330,102,2026-06-01 07:46:23,CUST-0096,25,2,590,UPI,mobile-app
ORD02331,103,2026-06-01 12:28:49,CUST-0171,33,2,730,Cash,walk-in
ORD02332,101,2026-06-01 11:02:19,CUST-0196,12,2,350,Cash,mobile-app
ORD02333,101,2026-06-01 08:41:27,CUST-0085,7,6,1470,UPI,walk-in
ORD02334,102,2026-06-01 07:31:26,CUST-0259,6,2,350,Cash,walk-in
ORD02335,103,2026-06-01 09:29:06,CUST-0342,27,4,1380,UPI,walk-in
ORD02336,104,2026-06-01 11:21:18,CUST-0331,35,1,275,UPI,mobile-app
ORD02337,104,2026-06-01 07:04:20,CUST-0346,25,1,295,UPI,mobile-app
ORD02338,105,2026-06-01 09:51:21,CUST-0032,15,1,345,Cash,mobile-app
ORD02339,104,2026-06-01 12:20:29,CUST-0168,16,1,365,Cash,mobile-app
ORD02340,103,2026-06-01 07:46:41,CUST-0027,15,1,345,UPI,mobile-app
ORD02341,105,2026-06-01 11:45:46,CUST-0219,28,1,315,UPI,mobile-app
ORD02342,104,2026-06-01 08:44:06,CUST-0252,6,1,175,UPI,walk-in
